athlete_id,evaluation_scheme,estimator,feature_set,evaluated_row_count,interpretability_bucket,track_a_mae_kg,track_b_mae_kg,paired_mae_delta_kg,direction
efa2dbe6-24c0-4500-8b7b-1d5d14e1d271,chronological_holdout,sklearn_random_forest,prior_history_plus_actigraphy,1,anecdotal_too_few_rows,1.6625000000000014,0.5159871600526245,-1.146512839947377,improved
f2b08928-a410-4d1d-9f19-1f8c063a6311,chronological_holdout,sklearn_random_forest,prior_history_plus_actigraphy,1,anecdotal_too_few_rows,0.03333333333333144,0.35759072280582416,0.3242573894724927,worse
fd0c9e61-cb99-4d60-ab37-b4b3f5ac60d2,chronological_holdout,sklearn_random_forest,prior_history_plus_actigraphy,3,minimally_interpretable,1.06388888888889,1.0682510604648836,0.004362171575993612,worse
2068e7ec-51a8-441a-8053-2be7533e613f,chronological_holdout,sklearn_random_forest,prior_history_plus_caffeine,2,anecdotal_too_few_rows,0.7009090909090858,0.32559944524428985,-0.37530964566479597,improved
687552ea-5963-45df-8680-c4c6058eab87,chronological_holdout,sklearn_random_forest,prior_history_plus_caffeine,3,minimally_interpretable,2.8032407407407454,6.407644252289103,3.6044035115483575,worse
6a2ca03c-e61b-4589-a931-58f5e25aacd8,chronological_holdout,sklearn_random_forest,prior_history_plus_caffeine,1,anecdotal_too_few_rows,0.3999999999999986,0.030824689951430173,-0.3691753100485684,improved
86fed448-f51d-4005-aef8-bd9413933cbe,chronological_holdout,sklearn_random_forest,prior_history_plus_caffeine,3,minimally_interpretable,1.5150925925925922,1.5951325836584296,0.08003999106583737,worse
8d47422f-2512-44a3-a6d6-8feb726f4759,chronological_holdout,sklearn_random_forest,prior_history_plus_caffeine,2,anecdotal_too_few_rows,0.6928571428571466,0.7362597222222238,0.04340257936507719,worse
957de0b1-7ee9-437c-b47b-dffd09b6653a,chronological_holdout,sklearn_random_forest,prior_history_plus_caffeine,3,minimally_interpretable,1.1972727272727302,1.3765282471613378,0.17925551988860766,worse
9cee6de4-93b3-46a7-a018-90f60d705ebb,chronological_holdout,sklearn_random_forest,prior_history_plus_caffeine,2,anecdotal_too_few_rows,1.4723214285714228,3.008825463180621,1.536504034609198,worse
a2d89dcf-6bd1-445b-bc9c-7ac6b852a9fc,chronological_holdout,sklearn_random_forest,prior_history_plus_caffeine,2,anecdotal_too_few_rows,0.12053571428571175,0.06322911296220646,-0.05730660132350529,improved
c887cb7e-63cf-4dc2-9fd2-8429137ba44b,chronological_holdout,sklearn_random_forest,prior_history_plus_caffeine,3,minimally_interpretable,1.9047619047619027,3.0244819494218795,1.1197200446599769,worse
e362b878-9920-4dcf-9ab7-687a194a821c,chronological_holdout,sklearn_random_forest,prior_history_plus_caffeine,3,minimally_interpretable,2.015854978354979,1.291718393389638,-0.724136584965341,improved
